Date,Open,High,Low,Close,Adj Close,Volume
2002-10-02,31.47058868408203,31.47058868408203,30.44117546081543,30.58823585510254,10.0297269821167,92480
2002-10-03,30.44117546081543,30.44117546081543,29.558822631835938,30.44117546081543,9.981505393981934,213690
2002-10-04,30.147058486938477,30.882352828979492,30.0,30.735294342041016,10.077946662902832,116960
2002-10-07,30.58823585510254,30.58823585510254,28.97058868408203,29.117647171020508,9.547529220581055,299880
2002-10-08,28.235294342041016,29.41176414489746,28.235294342041016,29.41176414489746,9.643967628479004,172040
2002-10-09,29.558822631835938,30.0,28.97058868408203,29.41176414489746,9.643967628479004,134640
2002-10-10,29.41176414489746,29.41176414489746,29.41176414489746,29.41176414489746,9.643967628479004,0
2002-10-11,29.264705657958984,29.264705657958984,28.52941131591797,28.52941131591797,9.354647636413574,72250
2002-10-14,27.94117546081543,28.52941131591797,27.94117546081543,28.235294342041016,9.258208274841309,135320
2002-10-15,28.52941131591797,30.0,28.52941131591797,29.705881118774414,9.74040699005127,274720
2002-10-16,30.294116973876953,30.294116973876953,29.558822631835938,29.852941513061523,9.788627624511719,187141
2002-10-17,29.117647171020508,29.852941513061523,29.117647171020508,29.558822631835938,9.692188262939453,858222
2002-10-18,31.617647171020508,31.617647171020508,30.294116973876953,31.176469802856445,10.222606658935547,841315
2002-10-21,31.02941131591797,31.323528289794922,30.735294342041016,30.882352828979492,10.126165390014648,306350
2002-10-22,31.323528289794922,31.617647171020508,30.147058486938477,30.44117546081543,9.981505393981934,342269
2002-10-23,30.44117546081543,31.47058868408203,30.44117546081543,31.47058868408203,10.319045066833496,391346
2002-10-24,31.617647171020508,31.764705657958984,30.882352828979492,31.47058868408203,10.319045066833496,229357
2002-10-25,31.323528289794922,31.323528289794922,30.58823585510254,31.176469802856445,10.222606658935547,116416
2002-10-28,31.176469802856445,32.647056579589844,30.882352828979492,32.20588302612305,10.560147285461426,1229750
2002-10-29,32.5,32.647056579589844,31.764705657958984,32.05882263183594,10.511923789978027,731132
2002-10-30,31.617647171020508,32.20588302612305,31.176469802856445,31.617647171020508,10.367265701293945,395193
2002-10-31,31.617647171020508,32.05882263183594,31.617647171020508,31.91176414489746,10.463704109191895,470226
2002-11-01,32.20588302612305,32.94117736816406,31.617647171020508,31.764705657958984,10.415483474731445,436628
2002-11-04,32.647056579589844,32.647056579589844,31.91176414489746,32.35293960571289,10.60836124420166,517678
2002-11-05,32.35293960571289,32.647056579589844,31.764705657958984,31.91176414489746,10.463704109191895,336948
2002-11-06,31.91176414489746,32.20588302612305,31.764705657958984,32.20588302612305,10.560147285461426,272423
2002-11-07,32.20588302612305,33.235294342041016,32.05882263183594,32.94117736816406,10.80124282836914,955656
2002-11-08,32.94117736816406,33.38235092163086,32.79411697387695,33.088233947753906,10.849464416503906,861084
2002-11-11,33.088233947753906,33.088233947753906,32.05882263183594,32.20588302612305,10.560147285461426,502976
2002-11-12,32.20588302612305,32.20588302612305,31.617647171020508,31.764705657958984,10.415483474731445,337688
2002-11-13,31.764705657958984,32.94117736816406,31.764705657958984,32.35293960571289,10.60836124420166,799383
2002-11-14,32.647056579589844,33.67647171020508,32.5,33.52941131591797,10.994122505187988,2027794
2002-11-15,33.67647171020508,35.0,33.67647171020508,34.117645263671875,11.187004089355469,1809480
2002-11-18,34.117645263671875,34.117645263671875,33.088233947753906,33.235294342041016,10.897684097290039,680082
2002-11-19,33.235294342041016,33.235294342041016,32.35293960571289,32.35293960571289,10.60836124420166,434736
2002-11-20,32.05882263183594,32.5,31.764705657958984,31.764705657958984,10.415483474731445,377400
2002-11-21,31.764705657958984,32.20588302612305,31.176469802856445,31.323528289794922,10.270827293395996,479740
2002-11-22,31.764705657958984,32.05882263183594,31.617647171020508,32.05882263183594,10.511923789978027,309544
2002-11-25,32.05882263183594,32.05882263183594,31.617647171020508,31.91176414489746,10.463704109191895,162132
2002-11-26,31.764705657958984,32.5,31.617647171020508,31.91176414489746,10.463704109191895,280920
2002-11-27,31.91176414489746,31.91176414489746,31.47058868408203,31.47058868408203,10.319045066833496,162520
2002-11-28,32.05882263183594,32.05882263183594,31.323528289794922,31.47058868408203,10.319045066833496,90780
2002-11-29,31.47058868408203,31.764705657958984,31.47058868408203,31.617647171020508,10.367265701293945,118742
2002-12-02,31.617647171020508,31.617647171020508,31.617647171020508,31.617647171020508,10.367265701293945,0
2002-12-03,31.323528289794922,32.20588302612305,31.323528289794922,32.20588302612305,10.560147285461426,254490
2002-12-04,32.05882263183594,32.05882263183594,31.617647171020508,31.91176414489746,10.463704109191895,86388
2002-12-05,31.764705657958984,32.647056579589844,31.764705657958984,32.20588302612305,10.560147285461426,394400
2002-12-06,32.20588302612305,32.94117736816406,32.20588302612305,32.94117736816406,10.80124282836914,443000
2002-12-09,33.088233947753906,34.41176223754883,33.088233947753906,33.52941131591797,10.994122505187988,1336200
2002-12-10,33.235294342041016,33.38235092163086,32.94117736816406,33.38235092163086,10.945901870727539,314120
2002-12-11,33.38235092163086,34.41176223754883,33.235294342041016,33.235294342041016,10.897684097290039,988726
2002-12-12,33.235294342041016,33.67647171020508,33.088233947753906,33.52941131591797,10.994122505187988,672879
2002-12-13,33.67647171020508,33.67647171020508,33.088233947753906,33.088233947753906,10.849464416503906,261290
2002-12-16,33.67647171020508,33.67647171020508,33.088233947753906,33.235294342041016,10.897684097290039,219647
2002-12-17,33.235294342041016,33.67647171020508,33.235294342041016,33.235294342041016,10.897684097290039,321028
2002-12-18,33.235294342041016,33.38235092163086,32.94117736816406,32.94117736816406,10.80124282836914,325055
2002-12-19,32.94117736816406,33.52941131591797,32.647056579589844,33.235294342041016,10.897684097290039,166600
2002-12-20,33.67647171020508,34.70588302612305,33.235294342041016,33.52941131591797,10.994122505187988,628320
2002-12-23,33.67647171020508,33.82352828979492,33.235294342041016,33.235294342041016,10.897684097290039,206788
2002-12-24,33.38235092163086,33.38235092163086,33.088233947753906,33.088233947753906,10.849464416503906,127840
2002-12-25,33.088233947753906,33.088233947753906,32.647056579589844,32.79411697387695,10.753024101257324,242080
2002-12-26,32.79411697387695,32.94117736816406,32.79411697387695,32.94117736816406,10.80124282836914,142120
2002-12-27,32.79411697387695,33.088233947753906,32.79411697387695,32.79411697387695,10.753024101257324,142120
2002-12-30,33.088233947753906,33.088233947753906,32.647056579589844,32.79411697387695,10.753024101257324,201280
2002-12-31,33.235294342041016,33.97058868408203,33.088233947753906,33.52941131591797,10.994122505187988,492082
2003-01-01,33.52941131591797,33.52941131591797,33.52941131591797,33.52941131591797,10.994122505187988,0
2003-01-02,33.82352828979492,35.735294342041016,32.647056579589844,35.735294342041016,11.717422485351562,2267800
2003-01-03,37.20588302612305,37.20588302612305,35.0,35.44117736816406,11.62098217010498,2260896
2003-01-06,35.88235092163086,37.79411697387695,35.88235092163086,36.764705657958984,12.054957389831543,3282484
2003-01-07,37.05882263183594,37.5,36.32352828979492,37.05882263183594,12.151396751403809,2471903
2003-01-08,37.94117736816406,38.97058868408203,36.91176223754883,37.79411697387695,12.392498016357422,4328183
2003-01-09,37.94117736816406,39.264705657958984,37.05882263183594,37.05882263183594,12.151396751403809,2386120
2003-01-10,37.20588302612305,37.5,36.02941131591797,36.02941131591797,11.813861846923828,1036266
2003-01-13,36.32352828979492,36.91176223754883,35.29411697387695,35.588233947753906,11.669200897216797,962336
2003-01-14,36.02941131591797,36.02941131591797,34.41176223754883,34.85293960571289,11.428101539611816,1584314
2003-01-15,35.0,35.735294342041016,35.0,35.147056579589844,11.524541854858398,1110202
2003-01-16,35.29411697387695,36.617645263671875,35.0,35.0,11.476323127746582,1205640
2003-01-17,35.588233947753906,35.88235092163086,35.0,35.29411697387695,11.572759628295898,752760
2003-01-20,35.588233947753906,35.588233947753906,34.70588302612305,34.85293960571289,11.428101539611816,500480
2003-01-21,35.0,36.47058868408203,35.0,35.88235092163086,11.76563835144043,2347707
2003-01-22,36.02941131591797,38.235294342041016,35.588233947753906,37.94117736816406,12.44072151184082,2707966
2003-01-23,37.94117736816406,38.235294342041016,37.05882263183594,37.79411697387695,12.392498016357422,1194828
2003-01-24,37.647056579589844,37.647056579589844,36.617645263671875,36.617645263671875,12.006741523742676,686460
2003-01-27,36.02941131591797,37.94117736816406,35.735294342041016,37.94117736816406,12.44072151184082,1454520
2003-01-28,37.94117736816406,40.29411697387695,37.647056579589844,39.41176223754883,12.922913551330566,5142167
2003-01-29,39.41176223754883,39.41176223754883,39.41176223754883,39.41176223754883,12.922913551330566,0
2003-01-30,39.41176223754883,39.41176223754883,39.41176223754883,39.41176223754883,12.922913551330566,0
2003-01-31,39.41176223754883,39.41176223754883,39.41176223754883,39.41176223754883,12.922913551330566,0
2003-02-03,39.41176223754883,39.41176223754883,39.41176223754883,39.41176223754883,12.922913551330566,0
2003-02-04,39.41176223754883,39.41176223754883,39.41176223754883,39.41176223754883,12.922913551330566,0
2003-02-05,39.41176223754883,39.41176223754883,39.41176223754883,39.41176223754883,12.922913551330566,0
2003-02-06,39.264705657958984,40.88235092163086,38.52941131591797,39.41176223754883,12.922913551330566,3366000
2003-02-07,38.67647171020508,39.55882263183594,37.5,38.235294342041016,12.537156105041504,1389240
2003-02-10,38.235294342041016,38.235294342041016,37.647056579589844,38.235294342041016,12.537156105041504,651446
2003-02-11,38.38235092163086,38.67647171020508,37.35293960571289,37.35293960571289,12.247838020324707,1020000
2003-02-12,37.05882263183594,37.79411697387695,37.05882263183594,37.20588302612305,12.199620246887207,234946
2003-02-13,37.20588302612305,37.20588302612305,36.32352828979492,36.764705657958984,12.054957389831543,442178
2003-02-14,36.764705657958984,37.20588302612305,36.32352828979492,36.764705657958984,12.054957389831543,253130
2003-02-17,36.91176223754883,37.35293960571289,36.764705657958984,36.764705657958984,12.054957389831543,388967
2003-02-18,36.91176223754883,36.91176223754883,36.17647171020508,36.47058868408203,11.958517074584961,269518
2003-02-19,36.617645263671875,36.764705657958984,36.47058868408203,36.617645263671875,12.006741523742676,323690
2003-02-20,36.617645263671875,37.5,36.617645263671875,37.20588302612305,12.199620246887207,577879
2003-02-21,37.05882263183594,37.05882263183594,34.70588302612305,34.70588302612305,11.379881858825684,1997162
2003-02-24,34.41176223754883,34.55882263183594,33.088233947753906,34.55882263183594,11.331661224365234,504084
2003-02-25,33.82352828979492,33.82352828979492,32.35293960571289,32.35293960571289,10.60836124420166,760590
2003-02-26,32.35293960571289,33.088233947753906,31.47058868408203,32.20588302612305,10.560147285461426,497155
2003-02-27,31.323528289794922,32.5,31.02941131591797,32.20588302612305,10.560147285461426,555220
2003-02-28,32.20588302612305,32.20588302612305,32.20588302612305,32.20588302612305,10.560147285461426,0
2003-03-03,31.617647171020508,32.20588302612305,31.176469802856445,31.47058868408203,10.319045066833496,654887
2003-03-04,31.323528289794922,32.20588302612305,31.02941131591797,31.47058868408203,10.319045066833496,864199
2003-03-05,31.617647171020508,31.764705657958984,31.176469802856445,31.323528289794922,10.270827293395996,370260
2003-03-06,31.764705657958984,32.05882263183594,31.323528289794922,32.05882263183594,10.511923789978027,311100
2003-03-07,31.91176414489746,31.91176414489746,30.0,31.47058868408203,10.319045066833496,358564
2003-03-10,30.882352828979492,31.323528289794922,30.44117546081543,30.735294342041016,10.077946662902832,207561
2003-03-11,30.735294342041016,30.735294342041016,30.147058486938477,30.294116973876953,9.9332857131958,156740
2003-03-12,30.294116973876953,31.47058868408203,30.294116973876953,30.882352828979492,10.126165390014648,170680
2003-03-13,31.176469802856445,31.764705657958984,30.882352828979492,31.02941131591797,10.174385070800781,256530
2003-03-14,31.764705657958984,32.5,31.47058868408203,31.764705657958984,10.415483474731445,584800
2003-03-17,31.764705657958984,32.35293960571289,31.323528289794922,31.91176414489746,10.463704109191895,324190
2003-03-18,32.35293960571289,33.235294342041016,32.05882263183594,32.05882263183594,10.511923789978027,267240
2003-03-19,32.647056579589844,32.647056579589844,31.764705657958984,31.764705657958984,10.415483474731445,99960
2003-03-20,31.764705657958984,32.20588302612305,31.47058868408203,32.05882263183594,10.511923789978027,76975
2003-03-21,31.617647171020508,31.91176414489746,31.176469802856445,31.617647171020508,10.367265701293945,104050
2003-03-24,31.617647171020508,32.05882263183594,30.44117546081543,30.44117546081543,9.981505393981934,469880
2003-03-25,30.147058486938477,31.176469802856445,30.0,30.882352828979492,10.126165390014648,248539
2003-03-26,32.05882263183594,32.35293960571289,31.617647171020508,31.91176414489746,10.463704109191895,478720
2003-03-27,31.617647171020508,31.617647171020508,31.176469802856445,31.323528289794922,10.270827293395996,240724
2003-03-28,31.323528289794922,31.47058868408203,30.882352828979492,31.323528289794922,10.270827293395996,187000
2003-03-31,30.882352828979492,30.882352828979492,29.264705657958984,29.264705657958984,9.595747947692871,1104320
2003-04-01,28.52941131591797,28.676469802856445,27.94117546081543,28.676469802856445,9.402867317199707,478720
2003-04-02,28.52941131591797,28.52941131591797,26.764705657958984,27.5,9.017107963562012,938739
2003-04-03,27.5,27.5,26.764705657958984,26.764705657958984,8.776009559631348,817360
2003-04-04,27.058822631835938,27.94117546081543,26.764705657958984,27.94117546081543,9.161770820617676,710213
2003-04-07,28.823528289794922,28.823528289794922,27.647058486938477,27.94117546081543,9.161770820617676,803760
2003-04-08,28.382352828979492,28.97058868408203,27.794116973876953,28.97058868408203,9.499309539794922,1336778
2003-04-09,30.882352828979492,30.882352828979492,30.882352828979492,30.882352828979492,10.126165390014648,709242
2003-04-10,32.94117736816406,32.94117736816406,32.94117736816406,32.94117736816406,10.80124282836914,1338895
2003-04-11,32.94117736816406,33.82352828979492,31.764705657958984,32.94117736816406,10.80124282836914,2524262
2003-04-14,32.647056579589844,32.79411697387695,31.91176414489746,32.79411697387695,10.753024101257324,686487
2003-04-15,32.647056579589844,32.79411697387695,31.91176414489746,32.05882263183594,10.511923789978027,408850
2003-04-16,32.35293960571289,33.235294342041016,32.05882263183594,32.94117736816406,10.80124282836914,747598
2003-04-17,32.94117736816406,32.94117736816406,32.05882263183594,32.05882263183594,10.511923789978027,212978
2003-04-18,32.35293960571289,32.79411697387695,32.20588302612305,32.5,10.656584739685059,442748
2003-04-21,32.05882263183594,32.05882263183594,31.617647171020508,31.764705657958984,10.415483474731445,308114
2003-04-22,31.91176414489746,32.20588302612305,31.47058868408203,32.20588302612305,10.560147285461426,284924
2003-04-23,32.5,34.41176223754883,32.5,33.67647171020508,11.042343139648438,1870703
2003-04-24,33.088233947753906,33.088233947753906,31.323528289794922,31.323528289794922,10.270827293395996,348234
2003-04-25,29.558822631835938,30.0,29.264705657958984,29.558822631835938,9.692188262939453,496401
2003-04-28,27.5,27.5,27.5,27.5,9.017107963562012,103428
2003-04-29,25.58823585510254,27.205881118774414,25.58823585510254,26.91176414489746,8.82422924041748,995522
2003-04-30,26.617647171020508,26.617647171020508,25.58823585510254,26.47058868408203,8.679570198059082,6433123
2003-05-01,26.47058868408203,26.47058868408203,26.47058868408203,26.47058868408203,8.679570198059082,0
2003-05-02,26.47058868408203,26.47058868408203,25.882352828979492,26.47058868408203,8.679570198059082,234600
2003-05-05,25.294116973876953,26.176469802856445,25.294116973876953,25.735294342041016,8.438470840454102,138720
2003-05-06,25.735294342041016,26.91176414489746,25.735294342041016,26.91176414489746,8.82422924041748,327964
2003-05-07,27.058822631835938,27.058822631835938,26.47058868408203,26.617647171020508,8.727788925170898,121040
2003-05-08,26.617647171020508,26.617647171020508,25.735294342041016,25.882352828979492,8.486692428588867,111690
2003-05-09,25.882352828979492,26.617647171020508,25.882352828979492,26.617647171020508,8.727788925170898,155176
2003-05-12,26.176469802856445,26.323528289794922,25.882352828979492,26.176469802856445,8.5831298828125,289068
2003-05-13,26.47058868408203,26.617647171020508,26.323528289794922,26.617647171020508,8.727788925170898,193800
2003-05-14,26.617647171020508,26.617647171020508,26.47058868408203,26.617647171020508,8.727788925170898,106760
2003-05-15,26.617647171020508,26.617647171020508,26.176469802856445,26.47058868408203,8.679570198059082,138040
2003-05-16,26.47058868408203,26.47058868408203,26.176469802856445,26.176469802856445,8.5831298828125,105400
2003-05-19,26.176469802856445,26.176469802856445,25.882352828979492,25.882352828979492,8.486692428588867,65042
2003-05-20,25.882352828979492,26.91176414489746,25.882352828979492,26.47058868408203,8.679570198059082,102078
2003-05-21,26.47058868408203,26.47058868408203,26.02941131591797,26.02941131591797,8.534910202026367,60697
2003-05-22,26.02941131591797,26.617647171020508,26.02941131591797,26.47058868408203,8.679570198059082,105400
2003-05-23,26.764705657958984,27.794116973876953,26.323528289794922,27.205881118774414,8.920670509338379,309570
2003-05-26,27.794116973876953,28.97058868408203,27.794116973876953,28.97058868408203,9.499309539794922,380134
2003-05-27,29.117647171020508,29.852941513061523,27.94117546081543,29.41176414489746,9.643967628479004,734630
2003-05-28,29.705881118774414,29.705881118774414,28.676469802856445,28.676469802856445,9.402867317199707,238748
2003-05-29,28.235294342041016,28.97058868408203,28.235294342041016,28.382352828979492,9.306428909301758,102680
2003-05-30,28.382352828979492,29.264705657958984,28.382352828979492,28.52941131591797,9.354647636413574,307017
2003-06-02,28.97058868408203,29.705881118774414,28.823528289794922,29.41176414489746,9.643967628479004,446760
2003-06-03,29.852941513061523,30.58823585510254,29.41176414489746,30.44117546081543,9.981505393981934,394774
2003-06-04,30.44117546081543,30.44117546081543,30.44117546081543,30.44117546081543,9.981505393981934,0
2003-06-05,30.58823585510254,30.58823585510254,29.558822631835938,29.852941513061523,9.788627624511719,307870
2003-06-06,29.852941513061523,30.294116973876953,29.705881118774414,30.0,9.836849212646484,185754
2003-06-09,30.0,31.176469802856445,29.705881118774414,30.58823585510254,10.0297269821167,274114
2003-06-10,31.47058868408203,31.47058868408203,30.735294342041016,31.02941131591797,10.174385070800781,436568
2003-06-11,30.882352828979492,31.47058868408203,30.882352828979492,30.882352828979492,10.126165390014648,301244
2003-06-12,30.882352828979492,31.323528289794922,30.882352828979492,31.176469802856445,10.222606658935547,142385
2003-06-13,31.323528289794922,31.323528289794922,30.147058486938477,30.44117546081543,9.981505393981934,255684
2003-06-16,31.02941131591797,31.176469802856445,30.58823585510254,30.735294342041016,10.077946662902832,276930
2003-06-17,31.02941131591797,31.764705657958984,30.882352828979492,31.617647171020508,10.367265701293945,494360
2003-06-18,32.05882263183594,32.79411697387695,32.05882263183594,32.20588302612305,10.560147285461426,577243
2003-06-19,32.20588302612305,32.647056579589844,32.05882263183594,32.647056579589844,10.704803466796875,518500
2003-06-20,32.647056579589844,32.79411697387695,31.91176414489746,32.79411697387695,10.753024101257324,678640
2003-06-23,32.94117736816406,32.94117736816406,32.5,32.94117736816406,10.80124282836914,455430
2003-06-24,32.647056579589844,32.94117736816406,32.647056579589844,32.79411697387695,10.753024101257324,139401
2003-06-25,32.79411697387695,35.0,32.5,34.117645263671875,11.187004089355469,379450
2003-06-26,34.117645263671875,34.117645263671875,33.38235092163086,33.38235092163086,10.945901870727539,376724
2003-06-27,33.38235092163086,33.67647171020508,32.79411697387695,32.94117736816406,10.80124282836914,217329
2003-06-30,32.94117736816406,33.38235092163086,32.79411697387695,33.088233947753906,10.849464416503906,62619
2003-07-01,33.088233947753906,33.82352828979492,33.088233947753906,33.52941131591797,10.994122505187988,145535
2003-07-02,33.67647171020508,33.67647171020508,32.94117736816406,33.235294342041016,10.897684097290039,225624
2003-07-03,33.235294342041016,33.52941131591797,31.91176414489746,32.20588302612305,10.560147285461426,422280
2003-07-04,34.41176223754883,34.41176223754883,32.94117736816406,33.52941131591797,10.994122505187988,1107448
2003-07-07,34.70588302612305,34.70588302612305,33.235294342041016,33.235294342041016,10.897684097290039,362720
2003-07-08,33.088233947753906,33.67647171020508,32.79411697387695,33.235294342041016,10.897684097290039,207775
2003-07-09,33.088233947753906,33.235294342041016,32.79411697387695,32.94117736816406,10.80124282836914,225182
2003-07-10,32.79411697387695,33.088233947753906,32.79411697387695,33.088233947753906,10.849464416503906,236708
2003-07-11,32.5,32.94117736816406,32.35293960571289,32.647056579589844,10.704803466796875,180404
2003-07-14,32.5,32.79411697387695,32.35293960571289,32.5,10.656584739685059,216920
2003-07-15,32.79411697387695,32.79411697387695,32.05882263183594,32.20588302612305,10.560147285461426,231880
2003-07-16,31.617647171020508,32.35293960571289,31.617647171020508,32.35293960571289,10.60836124420166,312810
2003-07-17,33.38235092163086,33.52941131591797,32.5,33.38235092163086,10.945901870727539,751400
2003-07-18,33.82352828979492,33.82352828979492,33.38235092163086,33.67647171020508,11.042343139648438,214880
2003-07-21,33.82352828979492,36.02941131591797,33.82352828979492,36.02941131591797,11.813861846923828,1312536
2003-07-22,36.02941131591797,36.764705657958984,35.735294342041016,36.02941131591797,11.813861846923828,1106513
2003-07-23,36.617645263671875,37.05882263183594,36.02941131591797,36.91176223754883,12.103178024291992,417522
2003-07-24,36.764705657958984,37.5,36.617645263671875,37.05882263183594,12.151396751403809,226440
2003-07-25,37.05882263183594,38.088233947753906,37.05882263183594,37.79411697387695,12.392498016357422,672520
2003-07-28,37.79411697387695,38.38235092163086,37.79411697387695,38.235294342041016,12.537156105041504,388280
2003-07-29,38.235294342041016,38.38235092163086,37.79411697387695,37.94117736816406,12.44072151184082,480216
2003-07-30,37.94117736816406,38.38235092163086,37.94117736816406,38.088233947753906,12.488936424255371,173053
2003-07-31,37.79411697387695,38.235294342041016,37.79411697387695,38.088233947753906,12.488936424255371,214271
2003-08-01,38.088233947753906,38.38235092163086,38.088233947753906,38.235294342041016,12.537156105041504,157766
2003-08-04,38.235294342041016,38.38235092163086,37.94117736816406,38.088233947753906,12.488936424255371,448294
2003-08-05,38.088233947753906,38.235294342041016,37.05882263183594,37.05882263183594,12.151396751403809,370804
2003-08-06,37.05882263183594,37.20588302612305,36.02941131591797,36.32352828979492,11.910300254821777,170000
2003-08-07,36.32352828979492,37.05882263183594,36.32352828979492,36.764705657958984,12.054957389831543,758880
2003-08-08,35.44117736816406,35.44117736816406,34.41176223754883,34.55882263183594,11.90300464630127,299880
2003-08-11,34.55882263183594,34.55882263183594,33.97058868408203,34.117645263671875,11.751053810119629,58516
2003-08-12,34.55882263183594,34.70588302612305,34.264705657958984,34.264705657958984,11.801701545715332,39440
2003-08-13,34.55882263183594,35.147056579589844,34.41176223754883,34.55882263183594,11.90300464630127,50320
2003-08-14,34.70588302612305,35.147056579589844,34.55882263183594,34.55882263183594,11.90300464630127,111589
2003-08-15,34.85293960571289,35.44117736816406,34.85293960571289,35.0,12.054959297180176,256020
2003-08-18,35.0,35.0,34.70588302612305,34.70588302612305,11.953657150268555,72094
2003-08-19,34.70588302612305,34.85293960571289,34.41176223754883,34.55882263183594,11.90300464630127,81600
2003-08-20,34.55882263183594,34.55882263183594,34.117645263671875,34.41176223754883,11.85235595703125,184859
2003-08-21,34.41176223754883,34.55882263183594,34.264705657958984,34.264705657958984,11.801701545715332,187000
2003-08-22,34.41176223754883,34.55882263183594,34.117645263671875,34.264705657958984,11.801701545715332,140088
2003-08-25,34.264705657958984,34.264705657958984,33.088233947753906,33.088233947753906,11.396495819091797,245490
2003-08-26,33.088233947753906,33.235294342041016,32.79411697387695,33.235294342041016,11.447147369384766,88468
2003-08-27,33.67647171020508,34.117645263671875,33.67647171020508,33.82352828979492,11.649749755859375,203130
2003-08-28,33.82352828979492,33.82352828979492,33.52941131591797,33.67647171020508,11.599099159240723,147595
2003-08-29,34.55882263183594,34.55882263183594,33.67647171020508,33.82352828979492,11.649749755859375,72080
2003-09-01,33.82352828979492,33.97058868408203,33.52941131591797,33.67647171020508,11.599099159240723,210123
2003-09-02,33.82352828979492,34.117645263671875,33.82352828979492,33.97058868408203,11.70040225982666,144161
2003-09-03,33.97058868408203,33.97058868408203,33.82352828979492,33.82352828979492,11.649749755859375,128520
2003-09-04,33.52941131591797,33.82352828979492,33.52941131591797,33.67647171020508,11.599099159240723,204000
2003-09-05,33.67647171020508,33.67647171020508,33.38235092163086,33.52941131591797,11.548447608947754,161967
2003-09-08,33.82352828979492,33.82352828979492,33.52941131591797,33.82352828979492,11.649749755859375,88639
2003-09-09,33.82352828979492,34.117645263671875,33.38235092163086,33.38235092163086,11.497796058654785,92549
2003-09-10,33.38235092163086,33.38235092163086,32.5,32.647056579589844,11.24454116821289,86261
2003-09-11,32.647056579589844,32.647056579589844,32.647056579589844,32.647056579589844,11.24454116821289,0
2003-09-12,32.647056579589844,33.52941131591797,32.647056579589844,33.38235092163086,11.497796058654785,36108
2003-09-15,33.38235092163086,33.38235092163086,33.235294342041016,33.235294342041016,11.447147369384766,42874
2003-09-16,33.235294342041016,33.38235092163086,33.235294342041016,33.38235092163086,11.497796058654785,44438
2003-09-17,33.38235092163086,33.82352828979492,32.79411697387695,32.94117736816406,11.345845222473145,144535
2003-09-18,32.94117736816406,33.82352828979492,32.94117736816406,33.67647171020508,11.599099159240723,384463
2003-09-19,33.67647171020508,33.82352828979492,33.52941131591797,33.67647171020508,11.599099159240723,71572
2003-09-22,33.67647171020508,33.67647171020508,33.52941131591797,33.52941131591797,11.548447608947754,46241
2003-09-23,33.52941131591797,33.67647171020508,33.52941131591797,33.67647171020508,11.599099159240723,44200
2003-09-24,33.67647171020508,33.82352828979492,33.67647171020508,33.67647171020508,11.599099159240723,23325
